Zip;City;latitude;longitude;Country
68210;elbach;47.642269155;7.070322886;France
67660;betschdorf;48.893267534;7.924354174;France
51230;thaas;48.639376271;3.870440991;France
68210;eteimbes;47.705783613;7.042508667;France
67205;oberhausbergen;48.607211892;7.683074883;France
51510;thibie;48.918086126;4.210538316;France
68720;flaxlanden;47.692358623;7.325070705;France
67160;seebach;48.964375584;7.991005422;France
51460;tilloy et bellay;49.029242326;4.630712054;France
68130;franken;47.595288061;7.353492715;France
67390;ohnenheim;48.187047721;7.503135939;France
51240;togny aux boeufs;48.847065434;4.420744002;France
68250;gundolsheim;47.928697831;7.299253361;France
67600;orschwiller;48.246823052;7.334615387;France
51140;treslon;49.242217269;3.827151316;France
68220;hagenthal le bas;47.530122391;7.481085336;France
67990;osthoffen;48.590550619;7.56112206;France
51700;troissy;49.072524653;3.702554608;France
68210;hecken;47.692966368;7.115543878;France
67530;ottrott;48.443289381;7.366579082;France
51170;unchair;49.287070657;3.746969061;France
68220;hegenheim;47.561605378;7.526193548;France
67350;val de moder;48.841129506;7.609364527;France
51400;vadenay;49.083858002;4.417217164;France
68420;herrlisheim pres colmar;48.019266995;7.325088675;France
67370;pfulgriesheim;48.643762943;7.665276035;France
51330;vanault le chatel;48.865869543;4.704876593;France
68118;hirtzbach;47.590648672;7.208168413;France
67420;plaine;48.424240948;7.13741202;France
51600;vaudesincourt;49.217294312;4.382345696;France
68740;hirtzfelden;47.909807146;7.446847356;France
67490;printzheim;48.79232176;7.476765576;France
51480;venteuil;49.089009108;3.841670751;France
68125;houssen;48.131911197;7.375170542;France
67860;rhinau;48.31165058;7.704332834;France
51330;vernancourt;48.852127546;4.830978824;France
68470;husseren wesserling;47.879979369;6.9863762650000005;France
67480;roeschwoog;48.823308349;8.040551321;France
51700;verneuil;49.102276434;3.670705462;France
68110;illzach;47.773747433;7.359769066;France
67310;romanswiller;48.640977559;7.380695051;France
51130;vert toulon;48.847979835;3.90646225;France
68260;kingersheim;47.789302126;7.322057546;France
67480;roppenheim;48.837462468;8.067269066;France
51130;blancs coteaux;48.923766846;3.992774619;France
68510;koetzingue;47.648773709;7.392440288;France
67170;rottelsheim;48.758747574;7.71197002;France
51240;vesigneul sur marne;48.87702381;4.468351374;France
68820;kruth;47.950795541;6.96309652;France
67480;rountzenheim auenheim;48.816749374;8.006588753;France
51210;le vezier;48.803132369;3.451864483;France
68440;landser;47.686430105;7.385578833;France
67480;rountzenheim auenheim;48.816749374;8.006588753;France
51390;ville dommange;49.205141473;3.938627036;France
68610;lautenbachzell;47.925791319;7.097126979;France
67130;russ;48.485205055;7.269474938;France
51170;ville en tardenois;49.178683213;3.797530439;France
68220;liebenswiller;47.500920772;7.450172119;France
67420;st blaise la roche;48.406893037;7.173373873;France
51130;villeneuve renneville chevigny;48.918468664;4.062743005;France
68280;logelheim;48.021389236;7.418005302;France
67220;st martin;48.349995191;7.285542563;France
51130;villers aux bois;48.934985611;3.930498957;France
68140;luttenbach pres munster;48.016526198;7.123309489;France
67530;st nabor;48.441332861;7.416733599;France
51800;villers en argonne;49.018319985;4.939976931;France
68470;mollau;47.858804901;6.965773493;France
67420;saulxures;48.392859922;7.123658362;France
51510;villers le chateau;48.938941842;4.263084649;France
68210;montreux vieux;47.620298155;7.021677563;France
67700;saverne;48.739837254;7.341621666;France
51380;villers marmery;49.130435395;4.197499569;France
68690;moosch;47.848068013;7.030734083;France
67350;schalkendorf;48.836956141;7.56834957;France
51130;villeseneux;48.844222595;4.143198349;France
68790;morschwiller le bas;47.734048837;7.265461955;France
67750;scherwiller;48.295315748;7.415480694;France
51260;villiers aux corneilles;48.574931125;3.676389917;France
68480;oberlarg;47.451679829;7.232454191;France
67130;schirmeck;48.492168384;7.198530065;France
51700;vincelles;49.095814122;3.638897208;France
68420;obermorschwihr;48.023296818;7.294637667;France
67370;schnersheim;48.65996766;7.568757775;France
51800;voilemont;49.043128871;4.800957398;France
68500;orschwihr;47.93815084;7.228933682;France
67370;schnersheim;48.65996766;7.568757775;France
51260;vouarces;48.592801298;3.890933252;France
68570;osenbach;47.992681768;7.216712308;France
67470;seltz;48.894214775;8.105521834;France
51800;wargemoulin hurlus;49.160230767;4.663733293;France
68190;raedersheim;47.885092645;7.27783941;France
67220;steige;48.362897904;7.229935539;France
51420;witry les reims;49.297308381;4.111568874;France
68890;reguisheim;47.891637323;7.37070672;France
67190;still;48.567076043;7.366008203;France
52340;ageville;48.112373641;5.337814152;France
68210;retzwiller;47.629555657;7.087790576;France
67000;strasbourg;48.571265;7.767760376;France
52310;anneville la prairie;48.200470525;5.087124631;France
68400;riedisheim;47.740070377;7.365883784;France
67290;struth;48.895314764;7.268592247;France
52110;arnancourt;48.349577046;4.914243209;France
68590;rodern;48.236782655;7.261129349;France
67250;surbourg;48.910223448;7.835795239;France
52240;audeloncourt;48.115587457;5.532370558;France
68660;rombach le franc;48.293427131;7.243061446;France
67350;uhlwiller;48.819676974;7.674703487;France
52330;autreville sur la renne;48.125749831;4.976977815;France
68128;rosenau;47.638802952;7.541616305;France
67220;urbeis;48.332839711;7.20171798;France
52250;baissey;47.748689803;5.249891613;France
68250;rouffach;47.968453997;7.305078347;France
67310;wasselonne;48.638839184;7.442891024;France
52160;bay sur aube;47.823840956;5.060982682;France
68550;st amarin;47.888126891;7.041691661;France
67310;wasselonne;48.638839184;7.442891024;France
52270;roches bettaincourt;48.297074465;5.257035005;France
68127;ste croix en plaine;48.01066086;7.395464055;France
67270;wickersheim wilshausen;48.780825984;7.534423379;France
52270;roches bettaincourt;48.297074465;5.257035005;France
68160;ste marie aux mines;48.228748164;7.169123034;France
67290;wimmenau;48.92137759;7.421061199;France
52100;bettancourt la ferree;48.655390962;4.973005791;France
68570;soultzmatt;47.970313351;7.212427777;France
67110;windstein;48.991662552;7.695608786;France
52340;biesles;48.102704705;5.286001221;France
68720;spechbach;47.679266158;7.224984535;France
67110;windstein;48.991662552;7.695608786;France
52310;bologne;48.199219717;5.141648525;France
68440;steinbrunn le bas;47.676357302;7.363817365;France
67170;wingersheim les quatre bans;48.720756554;7.622927186;France
52200;bourg;47.795491036;5.313706178;France
68140;stosswihr;48.054990224;7.060533347;France
67130;wisches;48.512387442;7.217034068;France
52150;bourmont entre meuse et mouzon;48.219822107;5.605698609;France
68580;strueth;47.575756197;7.115993091;France
67130;wisches;48.512387442;7.217034068;France
52110;bouzancourt;48.31604785;4.949488179;France
67160;wissembourg;49.018571646;7.962034727;France
52210;bugnieres;47.961011173;5.089540831;France
67260;wolfskirchen;48.87621237;7.080497153;France
52220;ceffonds;48.442721282;4.74778196;France
68210;bernwiller;47.698085148;7.18463836;France
52700;chalvraines;48.230945066;5.501238794;France
68220;attenschwiller;47.567860443;7.46835207;France
52200;champigny les langres;47.894599757;5.346605585;France
68870;bartenheim;47.636548108;7.48800403;France
52360;charmes;47.920299924;5.35492061;France
68560;bettendorf;47.58291864;7.282822535;France
52000;chaumont;48.09789137;5.139827466;France
68320;bischwihr;48.092920731;7.433740958;France
52170;chevillon;48.53072445;5.144634173;France
68580;bisel;47.538682942;7.220397298;France
52240;clefmont;48.113662969;5.492629143;France
68210;brechaumont;47.664547591;7.056270866;France
52190;cusey;47.625232739;5.352821817;France
68350;brunstatt didenheim;47.716059325;7.316816747;France
52140;dammartin sur meuse;47.980336685;5.585573754;France
68210;buethwiller;47.659796424;7.136715867;France
52700;darmannes;48.168373209;5.222586686;France
68530;buhl;47.924594141;7.179450314;France
52110;doulevant le chateau;48.370863813;4.916881998;France
68480;courtavon;47.469006115;7.200467125;France
52290;eclaron braucourt ste liviere;48.57508659;4.831752127;France
68440;dietwiller;47.701654211;7.426082505;France
52300;effincourt;48.494243911;5.262837349;France
68720;eglingen;47.656609997;7.182948842;France
52230;epizon;48.367018666;5.322519339;France
68190;ensisheim;47.853042273;7.373160306;France
52270;epizon;48.367018666;5.322519339;France
68990;galfingue;47.704519143;7.220445421;France
52500;fayl billot;47.78665487;5.604255711;France
68140;griesbach au val;48.029644496;7.171827292;France
52320;froncles;48.299729268;5.139739696;France
68970;guemar;48.194170334;7.414287638;France
52320;froncles;48.299729268;5.139739696;France
68116;guewenheim;47.749647537;7.091801654;France
52320;la genevroye;48.277284497;5.056344146;France
68440;habsheim;47.726586067;7.434033882;France
52230;germay;48.40791333;5.371121229;France
68720;heidwiller;47.657496601;7.234875916;France
52210;giey sur aujon;47.905820575;5.054600375;France
68560;heimersdorf;47.563340458;7.237247499;France
52330;gillancourt;48.153897032;4.996589471;France
68990;heimsbrunn;47.724980031;7.220619446;France
52330;guindrecourt sur blaise;48.29786997;4.980188866;France
68130;heiwiller;47.623525076;7.323348452;France
52600;haute amance;47.844958503;5.533902728;France
68580;hindlingen;47.570277658;7.141981098;France
52150;huilliecourt;48.159760979;5.532694866;France
1090;francheleins;46.073642487;4.812560271;France
68140;hohrod;48.063172237;7.132346625;France
52200;humes jorquenay;47.903742168;5.304703775;France
68320;porte du ried;48.121459639;7.424966415;France
52000;jonchery;48.152023389;5.074200925;France
68490;hombourg;47.756549851;7.490925773;France
52500;laferte sur amance;47.834394771;5.695750408;France
68180;horbourg wihr;48.083185354;7.403541471;France
52170;bayard sur marne;48.549934134;5.068314943;France
68130;hundsbach;47.5988775;7.336289278;France
52100;laneuville au pont;48.623613008;4.864267706;France
68330;huningue;47.589414307;7.580951247;France
52120;lanty sur aube;48.023787378;4.74873361;France
68420;husseren les chateaux;48.036394766;7.278199345;France
52400;lariviere arnoncourt;48.024402979;5.718575367;France
68230;katzenthal;48.10689808;7.279831319;France
52120;latrecey ormoy sur aube;47.986161204;4.842801322;France
68240;kaysersberg vignoble;48.150197345;7.2567288;France
52140;lavilleneuve;48.037702239;5.517338898;France
68290;kirchberg;47.78708905;6.940994175;France
52330;lavilleneuve au roi;48.163389334;4.934235443;France
68580;largitzen;47.561244963;7.192338064;France
52110;lescheres sur le blaiseron;48.337195531;5.031870191;France
68610;lautenbach;47.952988091;7.163820541;France
52700;liffol le petit;48.29048676;5.543680284;France
68610;lautenbach;47.952988091;7.163820541;France
52500;maatz;47.705753245;5.433935216;France
68660;liepvre;48.267733344;7.276139157;France
52300;maizieres;48.492059338;5.066481507;France
68480;linsdorf;47.515366382;7.406723218;France
52700;manois;48.266137917;5.373792131;France
68720;luemschwiller;47.657858989;7.297510561;France
52370;maranville;48.134987457;4.865446865;France
68210;valdieu lutran;47.626715327;7.056217136;France
52400;melay;47.893109714;5.819041836;France
68210;valdieu lutran;47.626715327;7.056217136;France
52240;millieres;48.14213327;5.423708247;France
68210;magny;47.60572949;7.046029189;France
52100;moeslains;48.616795843;4.886959936;France
68550;malmerspach;47.860385595;7.024053636;France
52140;val de meuse;48.007021144;5.534516499;France
68630;mittelwihr;48.150605738;7.311358438;France
52140;val de meuse;48.007021144;5.534516499;France
68580;mooslargue;47.510157705;7.212764815;France
52170;narcy;48.580337407;5.099037343;France
68780;le haut soultzbach;47.73319911;7.051801264;France
52400;neuvelle les voisey;47.863616304;5.786041822;France
68780;le haut soultzbach;47.73319911;7.051801264;France
52240;noyers;48.061210741;5.48483015;France
68100;mulhouse;47.748996149;7.325470995;France
52310;oudincourt;48.225647209;5.088666159;France
68200;mulhouse;47.748996149;7.325470995;France
52700;ozieres;48.169383676;5.471812803;France
68600;neuf brisach;48.017961141;7.527779215;France
52600;le pailly;47.786990626;5.410764701;France
68127;niederentzen;47.945545487;7.396993578;France
52160;perrogney les fontaines;47.804314718;5.201750214;France
68230;niedermorschwihr;48.100791009;7.25916165;France
52100;perthes;48.663238401;4.815560557;France
68960;illtal;47.563811568;7.299977348;France
52220;planrupt;48.512104022;4.789006227;France
68127;oberentzen;47.937318204;7.381703937;France
52800;poinson les nogent;47.991363576;5.380048717;France
68480;raedersdorf;47.471042078;7.353815758;France
52360;poiseul;47.922954794;5.491169108;France
68800;rammersmatt;47.79409356;7.058337885;France
52400;le chatelet sur meuse;47.973775407;5.639230797;France
68730;ranspach le bas;47.587470108;7.44516173;France
52800;poulangy;48.04879699;5.256920172;France
68500;rimbach pres guebwiller;47.904292021;7.15311779;France
52220;rives dervoises;48.470251601;4.68646452;France
68290;rimbach pres masevaux;47.834223611;6.9419505180000005;France
52410;roches sur marne;48.599977221;5.01280092;France
68500;rimbachzell;47.897798043;7.173889568;France
52260;rolampont;47.950493568;5.308934859;France
68170;rixheim;47.749806471;7.407162713;France
52300;rupt;48.42160739;5.131898445;France
68210;romagny;47.611081017;7.066970752;France
52200;st ciergues;47.880976717;5.256879441;France
68580;seppois le bas;47.538062395;7.168771487;France
52300;st urbain maconcourt;48.396444289;5.19592582;France
68510;sierentz;47.66193963;7.466748432;France
52300;st urbain maconcourt;48.396444289;5.19592582;France
68380;sondernach;47.977971275;7.073865675;France
52230;saudron;48.494547458;5.321425956;France
68780;soppe le bas;47.719008896;7.090866033;France
52140;saulxures;47.955404917;5.5789496750000005;France
68230;soultzbach les bains;48.027887886;7.20346844;France
52500;savigny;47.717674437;5.643431274;France
68140;soultzeren;48.082825845;7.092121163;France
52210;ternat;47.913599314;5.127678089;France
68570;soultzmatt;47.970313351;7.212427777;France
52800;thivet;47.987078643;5.298403563;France
68850;staffelfelden;47.827212742;7.252717147;France
52000;treix;48.141890746;5.213028582;France
68510;stetten;47.62384372;7.419025019;France
52500;valleroy;47.697763931;5.659602434;France
68590;thannenkirch;48.233033481;7.293167392;France
52150;vaudrecourt;48.208311484;5.646443122;France
68480;vieux ferrette;47.508864312;7.304951442;France
52400;vicq;47.926977425;5.609746653;France
68800;vieux thann;47.805018306;7.127086894;France
52700;vignes la cote;48.271238239;5.311072424;France
68420;voegtlinshoffen;48.023880395;7.26209394;France
52190;villegusien le lac;47.738980898;5.325690462;France
68600;volgelsheim;48.02388666;7.545083239;France
52190;villegusien le lac;47.738980898;5.325690462;France
68640;waldighofen;47.548233537;7.316802565;France
52190;villiers les aprey;47.751853564;5.219694803;France
68130;walheim;47.641383436;7.269753653;France
52160;vitry en montagne;47.826422544;5.09353991;France
68510;waltenheim;47.655224793;7.422501291;France
52800;vitry les nogent;47.986510361;5.343356476;France
68230;wasserbourg;47.997118499;7.153310849;France
52200;voisines;47.856263326;5.180582466;France
68700;wattwiller;47.841790507;7.175706896;France
52240;vroncourt la cote;48.146653763;5.512380697;France
68220;wentzwiller;47.547766556;7.473033633;France
68210;wolfersdorf;47.643099094;7.105875538;France
68480;wolschwiller;47.456538111;7.406843948;France
68440;zimmersheim;47.718765119;7.382341264;France
54560;audun le roman;49.3675664;5.893688615;France
54450;autrepierre;48.607861049;6.79793423;France
54450;avricourt;48.642784947;6.812140531;France
54120;baccarat;48.450247427;6.741033553;France
54540;badonviller;48.494852993;6.909910241;France
54450;barbas;48.570790327;6.849550079;France
54170;barisey la cote;48.545596459;5.843383456;France
54150;les baroches;49.230008795;5.88825547;France
54620;baslieux;49.437537217;5.751068333;France
54115;battigny;48.444558226;5.984558654;France
54470;beaumont;48.851294813;5.787900263;France
54610;belleau;48.848892142;6.186937372;France
54120;bertrichamps;48.435553846;6.811380516;France
54760;bey sur seille;48.795556566;6.335663662;France
54540;bionville;48.495448445;7.023443785;France
54770;bouxieres aux chenes;48.772883308;6.271571974;France
54700;bouxieres sous froidmont;48.955374466;6.100730247;France
54930;bouzanville;48.370821012;6.106467043;France
54150;val de briey;49.262184621;5.952953696;France
54280;brin sur seille;48.773847042;6.35464785;France
54420;cerville;48.695166767;6.312018983;France
54700;champey sur moselle;48.957139668;6.065325963;France
54250;champigneulles;48.72086548;6.122424507;France
54470;charey;48.99642018;5.865152157;France
54450;chazelles sur albe;48.588007918;6.770766299;France
54610;clemery;48.882805048;6.180267436;France
54260;colmey;49.463033124;5.552625308;France
54400;cosnes et romain;49.525676518;5.716798224;France
54930;courcelles;48.369242937;6.031414515;France
54110;crevic;48.639628382;6.406531045;France
54120;deneuvre;48.427113716;6.7203623530000005;France
54130;dommartemont;48.716873996;6.215067183;France
54200;dommartin les toul;48.67125491;5.92416128;France
54490;domprix;49.329085911;5.764751894;France
54290;domptail en l air;48.511579672;6.334673234;France
54280;erbeviller sur amezule;48.729895893;6.387910341;France
54690;eulmont;48.75117317;6.222397847;France
54760;faulx;48.792989858;6.198664834;France
54930;forcelles sous gugney;48.393045437;6.085050013;France
54570;foug;48.673591566;5.781141472;France
54450;fremonville;48.605295125;6.903038648;France
54260;fresnois la montagne;49.497874605;5.650369661;France
54800;friauville;49.143605768;5.8310051650000005;France
54390;frouard;48.750420655;6.122167134;France
54120;gelacourt;48.476466689;6.731381403;France
54115;gemonville;48.419036786;5.884231855;France
54740;germonville;48.409874305;6.218032883;France
54800;gondrecourt aix;49.244550792;5.762664269;France
54260;grand failly;49.421081894;5.518214072;France
54470;grosrouvres;48.829549891;5.845990657;France
54290;haussonville;48.528211679;6.3222241310000005;France
54180;heillecourt;48.651087034;6.198162798;France
54590;hussigny godbrange;49.495892928;5.855523913;France
54800;jarny;49.150010659;5.881681865;France
54370;juvrecourt;48.740578887;6.560249395;France
54200;lagney;48.745418193;5.828144869;France
54770;laitre sous amance;48.739789912;6.274647412;France
68210;traubach le bas;47.655403678;7.09435522;France
54300;lamath;48.520152089;6.442458268;France
68121;urbes;47.879970897;6.927580056;France
54570;lay st remy;48.682167069;5.762727008;France
68480;werentzhouse;47.520695715;7.362124048;France
54740;lebeuville;48.434564141;6.240809397;France
68960;willer;47.580050573;7.324728639;France
54470;limey remenauville;48.894395345;5.90171646;France
68480;winkel;47.45877269;7.264556064;France
54260;longuyon;49.458181226;5.591732293;France
68310;wittelsheim;47.798691724;7.240146598;France
54260;longuyon;49.458181226;5.591732293;France
68130;zaessingue;47.619933211;7.372738179;France
54260;longuyon;49.458181226;5.591732293;France
68720;zillisheim;47.685660306;7.303030905;France
54710;ludres;48.620641854;6.17313981;France
68230;zimmerbach;48.074669822;7.230503712;France
54700;maidieres;48.89634381;6.035581411;France
54670;malleloy;48.792257953;6.167847265;France
54470;mamey;48.880169853;5.955604121;France
54300;marainviller;48.598024615;6.607524326;France
54200;menil la tour;48.774741756;5.831528424;France
54560;mercy le haut;49.369875617;5.825124909;France
54385;minorville;48.809515307;5.879798877;France
54760;moivrons;48.828453503;6.247708206;France
54170;mont l etroit;48.499096414;5.783024645;France
54100;nancy;48.690068976;6.175258299;France
54450;nonhigny;48.548675437;6.890791657;France
54700;norroy les pont a mousson;48.93242361;6.012685903;France
67220;albe;48.361314302;7.33689019;France
54385;noviant aux pres;48.84578077;5.885581153;France
67490;altenheim;48.719953024;7.462341619;France
54450;ogeviller;48.551324299;6.718320984;France
67260;altwiller;48.915535174;6.980351609;France
54330;ogneville;48.471694996;6.058879086;France
67120;avolsheim;48.560655695;7.493131262;France
54150;ozerailles;49.226047045;5.841873484;France
67210;bernardswiller;48.447358351;7.453748955;France
54480;parux;48.541650304;6.921733114;France
67320;bettwiller;48.887889973;7.174888449;France
54700;pont a mousson;48.921785559;6.053379442;France
67600;bindernheim;48.286673752;7.614816538;France
54550;pont st vincent;48.609307923;6.075202548;France
67130;blancherupt;48.407107549;7.195244336;France
54700;port sur seille;48.899576336;6.159285071;France
67530;boersch;48.466726335;7.375560716;France
54490;preutin higny;49.347267003;5.799211445;France
67330;bosselshausen;48.80639833;7.508782727;France
54120;reherrey;48.508407309;6.776875057;France
67330;bouxwiller;48.817411417;7.465396529;France
54430;rehon;49.499306209;5.757383149;France
67330;bouxwiller;48.817411417;7.465396529;France
54370;remoncourt;48.655861698;6.740924506;France
67112;breuschwickersheim;48.578251778;7.598986245;France
54450;repaix;48.612817361;6.830650209;France
67320;bust;48.833328893;7.2353834;France
54360;romain;48.520401944;6.356142964;France
67730;chatenois;48.280005609;7.386850609;France
54290;st boingt;48.418654156;6.429384029;France
67160;cleebourg;48.995655475;7.884619896;France
54950;st clement;48.541786116;6.623862251;France
67470;croettwiller;48.931603714;8.038244469;France
54800;st marcel;49.122098214;5.973116536;France
67150;daubensand;48.351479976;7.728413029;France
54450;st martin;48.571798829;6.750088241;France
67430;dehlingen;48.985615852;7.181001789;France
54130;st max;48.704906413;6.206375947;France
67360;dieffenbach les woerth;48.930621551;7.794134486;France
54210;st nicolas de port;48.62223451;6.295381315;France
67120;dorlisheim;48.519798718;7.480158213;France
54170;saulxures les vannes;48.51932842;5.8006715710000005;France
67117;dossenheim kochersberg;48.640534181;7.57891598;France
54550;sexey aux forges;48.634979019;6.023821678;France
67390;elsenheim;48.165211546;7.49627757;France
54280;sorneville;48.740880785;6.415654892;France
67710;wangenbourg engenthal;48.620854073;7.305402428;France
54800;sponville;49.074196876;5.831223092;France
67710;wangenbourg engenthal;48.620854073;7.305402428;France
54260;tellancourt;49.50901824;5.630495422;France
67710;wangenbourg engenthal;48.620854073;7.305402428;France
54930;they sous vaudemont;48.404318824;6.053084911;France
67680;epfig;48.351580617;7.470878346;France
54610;thezey st martin;48.902822108;6.302987108;France
67330;ernolsheim les saverne;48.787956408;7.37819387;France
54470;thiaucourt regnieville;48.945995857;5.881042608;France
67640;fegersheim;48.497483194;7.688548435;France
54800;thumereville;49.203173699;5.806138972;France
67490;friedolsheim;48.707353804;7.487313655;France
54570;trondes;48.723365183;5.771430846;France
67117;furdenheim;48.610880866;7.557486332;France
54800;tronville;49.082933417;5.919515355;France
67270;geiswiller zoebersdorf;48.79225042;7.509128026;France
54870;ugny;49.464302363;5.707240246;France
67270;geiswiller zoebersdorf;48.79225042;7.509128026;France
54480;val et chatillon;48.555110697;7.006200939;France
67370;griesheim sur souffel;48.633075136;7.673665291;France
54370;valhey;48.683793112;6.495084591;France
67110;gundershoffen;48.907357758;7.682391042;France
54910;valleroy;49.214123427;5.918783676;France
67320;gungwiller;48.877960042;7.152221004;France
54830;vallois;48.46015585;6.54562866;France
67117;handschuheim;48.600099225;7.577279384;France
54890;vandelainville;49.028966492;5.978957042;France
67390;heidolsheim;48.204004154;7.510678943;France
54115;vandeleville;48.424944263;5.991474625;France
67150;hindisheim;48.466012033;7.622800756;France
54740;vaudeville;48.45487738;6.208732756;France
67270;hochfelden;48.750470851;7.561996118;France
54700;vilcey sur trey;48.93989249;5.958658641;France
67800;hoenheim;48.624384381;7.753554131;France
54380;ville au val;48.841069441;6.13005232;France
67640;ichtratzheim;48.479038869;7.677833125;France
54210;ville en vermois;48.619632304;6.244192509;France
67370;neugartheim ittlenheim;48.65685272;7.541473392;France
54700;villers sous preny;48.942928747;5.994940958;France
67260;keskastel;48.976385175;7.062288092;France
54290;virecourt;48.455333132;6.319148799;France
67840;kilstett;48.683089698;7.845340972;France
54123;viterne;48.587296686;6.013203841;France
67170;krautwiller;48.738977354;7.675407719;France
54800;xonville;49.057354847;5.856039525;France
67170;kriegsheim;48.756498441;7.735678983;France
55170;ancerville;48.639622629;5.023738117;France
67240;kurtzenhouse;48.737638454;7.806484294;France
55800;andernay;48.783883231;4.953053625;France
67520;kuttolsheim;48.64794147;7.519625582;France
55300;apremont la foret;48.844009401;5.621721761;France
67510;lembach;49.012434947;7.768471842;France
55120;autrecourt sur aire;49.031268595;5.140248286;France
67490;littenheim;48.72545362;7.493284529;France
55000;bar le duc;48.764281504;5.163287429;France
67290;lohr;48.854645695;7.263643393;France
55170;baudonvilliers;48.688451361;5.005883076;France
67390;mackenheim;48.18265151;7.582633233;France
55250;beausite;48.967332293;5.212886121;France
67700;maennolsheim;48.697832494;7.471399955;France
55430;belleville sur meuse;49.179745406;5.395559781;France
67270;melsheim;48.764120506;7.514692114;France
55260;belrain;48.86456422;5.307242287;France
67190;mollkirch;48.505460502;7.366328988;France
55270;bethincourt;49.249848786;5.224441283;France
67120;molsheim;48.544441279;7.500021759;France
55000;beurey sur saulx;48.757002941;5.029561262;France
67360;morsbronn les bains;48.910087176;7.734267704;France
55100;bezonvaux;49.2315441;5.471541051;France
67130;neuviller la roche;48.431116036;7.263802885;France
55130;bonnet;48.525579194;5.425485591;France
67110;niederbronn les bains;48.963788306;7.639690362;France
55160;bonzee;49.090231819;5.565278868;France
67630;niederlauterbach;48.971680342;8.105224454;France
55100;bras sur meuse;49.208013113;5.389280482;France
67160;seebach;48.964375584;7.991005422;France
55000;brillon en barrois;48.715490992;5.108829169;France
67160;seebach;48.964375584;7.991005422;France
55140;burey en vaux;48.558618973;5.651728891;France
67510;obersteinbach;49.037788643;7.67413355;France
55100;charny sur meuse;49.203641574;5.342416502;France
67150;osthouse;48.394134507;7.651230739;France
55100;chattancourt;49.21670965;5.265685125;France
67700;ottersthal;48.758388451;7.341335097;France
55150;chaumont devant damvillers;49.309690191;5.430931543;France
67700;otterswiller;48.722833891;7.378763989;France
55270;cierges sous montfaucon;49.299377239;5.09347525;France
67320;ottwiller;48.863855537;7.228543812;France
55120;le claon;49.145333774;4.98995586;France
67350;val de moder;48.841129506;7.609364527;France
55110;clery le petit;49.365566758;5.174521934;France
67320;pfalzweyer;48.808801419;7.259763248;France
55160;combres sous les cotes;49.059821747;5.622584249;France
67110;reichshoffen;48.937513108;7.675899966;France
55200;commercy;48.746324481;5.556192952;France
67110;reichshoffen;48.937513108;7.675899966;France
55000;les hauts de chee;48.868530572;5.165753289;France
67250;retschwiller;48.950436196;7.886026725;France
55260;courcelles en barrois;48.826460932;5.427224765;France
67440;reutenbourg;48.682196951;7.408154108;France
55170;cousances les forges;48.617179324;5.085488924;France
67320;rexingen;48.905569386;7.177528467;France
55400;dieppe sous douaumont;49.219965102;5.518844598;France
67390;richtolsheim;48.223676244;7.604611794;France
55160;dommartin la montagne;49.023874945;5.601785643;France
67690;rittershoffen;48.892020833;7.952538369;France
55100;esnes en argonne;49.20962535;5.205109729;France
67230;sand;48.377259722;7.619771822;France
55400;etain;49.216659336;5.636669688;France
67700;saverne;48.739837254;7.341621666;France
55150;etraye;49.327354671;5.355794337;France
67470;schaffhouse pres seltz;48.912166867;8.089342638;France
55400;gincrey;49.260377374;5.565938662;France
67310;scharrachbergheim irmstett;48.589396778;7.490207961;France
55400;grimaucourt en woevre;49.163982375;5.564933932;France
67240;schirrhoffen;48.80702702;7.925819363;France
55000;haironville;48.687945873;5.090528317;France
67390;schoenau;48.226539865;7.651219944;France
55210;hannonville sous les cotes;49.032776354;5.653407166;France
67600;selestat;48.248074754;7.462100349;France
55400;hermeville en woevre;49.177616026;5.6016538140000005;France
67160;siegen;48.956930251;8.039668738;France
55220;les trois domaines;48.970597877;5.281485348;France
67320;siewiller;48.841366415;7.205977492;France
55200;geville;48.780215102;5.7034424900000005;France
67620;soufflenheim;48.808322727;7.956155992;France
55300;lahayville;48.891439488;5.770336966;France
67250;soultz sous forets;48.953662816;7.861312913;France
55100;landrecourt lempire;49.09985664;5.33091105;France
67310;traenheim;48.594292642;7.465853625;France
55190;laneuville au rupt;48.707287053;5.5763194380000005;France
67220;triembach au val;48.343741577;7.33388072;France
55260;lavallee;48.808082549;5.332565026;France
67470;trimbach;48.940555663;8.018627319;France
55260;lignieres sur aire;48.810711539;5.391656351;France
67550;vendenheim;48.667633918;7.739836294;France
55250;lisle en barrois;48.920392585;5.0830762;France
67170;wahlenheim;48.765310444;7.687221619;France
55000;loisey;48.770403521;5.29960573;France
67670;waltenheim sur zorn;48.743224623;7.623429302;France
55140;maxey sur vaise;48.529918098;5.65680456;France
67520;wangen;48.619244046;7.463361472;France
55150;merles sur loison;49.364539539;5.474879917;France
67440;westhouse marmoutier;48.68547517;7.452989951;France
55800;mogneville;48.774903694;4.991890635;France
67290;wingen sur moder;48.925570273;7.369987497;France
55150;moirey flabas crepion;49.298430916;5.391417531;France
67170;wingersheim les quatre bans;48.720756554;7.622927186;France
55290;montiers sur saulx;48.543860662;5.268634291;France
67370;wintzenheim kochersberg;48.658132046;7.508478094;France
55500;chanteraine;48.678496668;5.390440796;France
67670;wittersheim;48.779900046;7.654550298;France
